time,dt,u,v,depth_center,cam_x,cam_y,cam_z,map_x,map_y,map_z
1773378184.3085492,0.07187223434448242,83,467,1474.0,1474.0,-0.6993087636607253,0.29193224498730147,1.474,nan,nan,nan
1773378184.4027338,0.07186341285705566,162,465,1478.111111111111,1474.5873015873017,-0.4951973495244323,0.28687413109958326,1.4745873015873017,nan,nan,nan
1773378184.6811824,0.07183241844177246,309,461,1511.0,1479.873015873016,-0.11528840841780243,0.277516483293677,1.479873015873016,nan,nan,nan
1773378184.7656999,0.07181978225708008,382,460,1550.0,1490.7301587301588,0.07480012119069489,0.27693695418555764,1.4907301587301587,nan,nan,nan
1773378184.8150926,0.07180285453796387,34,202,7554.0,2359.301587301587,-1.3221562038765804,-0.6296916260711732,2.359301587301587,nan,nan,nan
1773378184.9869099,0.0717918872833252,100,207,6715.0,3108.015873015873,-1.3818306314781355,-0.8022559540238237,3.108015873015873,nan,nan,nan
1773378185.0215719,0.0717768669128418,173,207,8180.777777777777,4066.1269841269836,-1.2870149336895684,-1.049568186299976,4.066126984126984,nan,nan,nan
1773378185.1593068,0.07176089286804199,237,209,8274.0,5037.555555555556,-1.0288240735584635,-1.2826408450241684,5.037555555555556,nan,nan,nan
1773378185.285873,0.07174563407897949,288,197,6715.0,5785.68253968254,-0.6639041972006997,-1.5949399630384054,5.78568253968254,nan,nan,nan
1773378185.3200443,0.07173299789428711,335,173,7554.0,6648.968253968254,-0.21467081055487655,-2.112902486027469,6.648968253968254,nan,nan,nan
1773378185.393965,0.07171988487243652,347,171,6043.0,7290.825396825398,-0.0818898798011812,-2.342455231494652,7.290825396825397,nan,nan,nan
1773378185.4807472,0.07170462608337402,340,169,6715.0,7170.968253968254,-0.16861568464627696,-2.329109998135099,7.170968253968255,nan,nan,nan
1773378185.5476573,0.03835606575012207,332,170,6043.0,7074.968253968254,-0.265664638048723,-2.285516189397352,7.074968253968255,nan,nan,nan
1773378185.6352165,0.0716710090637207,336,168,6043.0,6769.571428571428,-0.20668719146699227,-2.2106149096997383,6.769571428571428,nan,nan,nan
1773378185.735423,0.07166385650634766,460,208,8634.0,6821.0,1.2757357566605738,-1.7487015266729233,6.821,nan,nan,nan
1773378185.822609,0.07164907455444336,509,174,8634.0,7095.142857142857,1.9369941865559819,-2.2422387253561404,7.095142857142857,nan,nan,nan
1773378185.9343255,0.07163500785827637,458,146,6043.0,6879.285714285715,1.2624970668883622,-2.51198121775914,6.8792857142857144,nan,nan,nan
1773378186.0157151,0.07161402702331543,470,147,6043.0,6879.285714285715,1.4073364799536425,-2.4999112666703667,6.8792857142857144,nan,nan,nan
1773378186.1238904,0.03827404975891113,472,146,6043.0,6783.285714285715,1.4115002191410082,-2.4769266776629064,6.783285714285714,nan,nan,nan
1773378186.1986115,0.07159090042114258,505,196,5578.333333333333,6716.904761904762,1.7865939186571385,-1.863435178968395,6.716904761904763,nan,nan,nan
1773378186.3303661,0.0715799331665039,507,196,6715.0,6812.904761904762,1.8360354168529238,-1.8900679486029366,6.812904761904762,nan,nan,nan
1773378186.3566341,0.0715641975402832,532,195,5036.0,6298.9047619047615,1.9738069193877255,-1.758523313281499,6.298904761904762,nan,nan,nan
1773378186.4740236,0.0715491771697998,445,151,6043.0,5928.761904761904,0.9528265762726769,-2.112884945032366,5.928761904761903,nan,nan,nan
1773378186.5729642,0.07153558731079102,405,141,6043.0,5928.761904761904,0.5367376439065984,-2.2169071781238854,5.928761904761903,nan,nan,nan
1773378186.6890213,0.07152080535888672,467,194,6491.0,5992.761904761904,1.1944314797033613,-1.6835691030408375,5.992761904761903,nan,nan,nan
1773378186.8167262,0.07151079177856445,443,195,5188.666666666667,5870.714285714284,0.9228968406994104,-1.638981430467198,5.870714285714285,nan,nan,nan
1773378186.8871918,0.07149457931518555,290,137,6043.0,5937.095238095238,-0.6604450402474732,-2.2616905903517557,5.937095238095238,nan,nan,nan
1773378187.0079753,0.07147860527038574,247,133,6043.0,5841.0952380952385,-1.0904475470123463,-2.266113767689185,5.841095238095239,nan,nan,nan
1773378187.103108,0.07146477699279785,268,148,6043.0,5984.952380952382,-0.896786542394819,-2.164412472969626,5.9849523809523815,nan,nan,nan
1773378187.1992621,0.07145190238952637,148,141,4317.0,5738.380952380953,-2.068023406968506,-2.1457191448226327,5.738380952380953,nan,nan,nan
1773378187.4303153,0.07143998146057129,164,146,5494.0,5659.952380952382,-1.8808695681729632,-2.0667398716757255,5.659952380952381,nan,nan,nan
1773378187.443998,0.0714273452758789,129,148,5494.0,5517.52380952381,-2.1723630593558494,-1.995370488033836,5.51752380952381,nan,nan,nan
1773378187.4865282,0.0714106559753418,42,131,4317.0,5393.0,-2.946547735970248,-2.1111949705100104,5.393,nan,nan,nan
1773378187.6308014,0.0713949203491211,190,192,4649.0,5193.857142857143,-1.4890475938946057,-1.4773554022278172,5.193857142857143,nan,nan,nan
1773378187.7329564,0.07138180732727051,178,192,4649.0,4994.714285714285,-1.53711537798944,-1.4207106452152587,4.994714285714285,nan,nan,nan
1773378187.8498406,0.07136702537536621,27,125,6043.0,4994.714285714285,-2.860389320205913,-2.007858685801376,4.994714285714285,nan,nan,nan
1773378187.90464,0.07135415077209473,37,124,5851.222222222223,5213.888888888889,-2.894427416950724,-2.105114107336033,5.213888888888889,nan,nan,nan
1773378188.047062,0.07133650779724121,70,127,6043.0,5292.31746031746,-2.6315426460516633,-2.1089230635620075,5.29231746031746,nan,nan,nan
1773378188.2035599,0.07132744789123535,121,174,4317.0,5124.174603174602,-2.0894177247717987,-1.619364537411342,5.124174603174603,nan,nan,nan
1773378188.2743244,0.07131218910217285,157,128,4317.0,5124.174603174602,-1.7657580574200316,-2.032929667916377,5.124174603174603,nan,nan,nan
1773378188.3786058,0.07125282287597656,221,128,7554.0,5539.174603174602,-1.2867689970090936,-2.19757390382173,5.539174603174603,nan,nan,nan
1773378188.4896746,0.037950992584228516,292,130,4317.0,5491.746031746031,-0.5916332751765404,-2.1594864928377304,5.491746031746031,nan,nan,nan
1773378188.5876925,0.07126975059509277,317,129,4538.333333333333,5276.793650793651,-0.3370181162329191,-2.084220373724332,5.2767936507936515,nan,nan,nan
1773378188.6985936,0.07125163078308105,90,140,3555.0,4948.761904761904,-2.287058114409561,-1.8591443024684107,4.948761904761904,nan,nan,nan
1773378188.7635453,0.0712430477142334,175,146,3555.0,4593.333333333333,-1.437768527605163,-1.6772623698823013,4.593333333333333,nan,nan,nan
1773378188.892615,0.07122921943664551,249,147,3555.0,4484.47619047619,-0.821450151622824,-1.629644852576161,4.48447619047619,nan,nan,nan
1773378188.9480603,0.037882328033447266,539,95,5036.0,4587.190476190476,1.4937677089631785,-2.0854871149615457,4.587190476190476,nan,nan,nan
1773378189.0346122,0.07120037078857422,600,114,5036.0,4227.47619047619,1.8290834243303828,-1.7810213276493283,4.22747619047619,nan,nan,nan
1773378189.1247196,0.07118630409240723,589,128,5036.0,4330.190476190476,1.7899521573570074,-1.7179298850048592,4.330190476190476,nan,nan,nan
1773378189.2258737,0.07117319107055664,622,126,4692.0,4352.142857142857,2.051014161967579,-1.741911099520752,4.352142857142857,nan,nan,nan
1773378189.3063443,0.07115650177001953,647,125,5036.0,4563.714285714285,2.3509004166318115,-1.834598105900831,4.563714285714285,nan,nan,nan
1773378189.4222462,0.07114577293395996,661,123,5036.0,4775.285714285715,2.577184658475673,-1.9364059398205091,4.775285714285714,nan,nan,nan
1773378189.4428809,0.07112884521484375,44,149,3555.0,4775.285714285715,-2.5922933056487514,-1.7185673222074862,4.775285714285714,nan,nan,nan
1773378189.5678928,0.07111382484436035,78,153,3555.0,4563.714285714285,-2.2051956919183238,-1.6103965399264835,4.563714285714285,nan,nan,nan
1773378189.6866221,0.07110285758972168,102,154,3555.0,4352.142857142857,-1.9197002219620212,-1.5281034019245427,4.352142857142857,nan,nan,nan
1773378189.7984586,0.0710897445678711,72,152,3777.0,4172.285714285715,-2.059979179378309,-1.4795936766043227,4.172285714285715,nan,nan,nan
1773378189.9295573,0.07107210159301758,653,117,8634.0,4735.428571428572,2.4892062468672833,-1.970094503754732,4.735428571428572,nan,nan,nan
1773378190.1331444,0.0710456371307373,531,122,8394.0,5215.142857142857,1.625052211368291,-2.1239207052691813,5.215142857142857,nan,nan,nan
1773378190.252965,0.07103228569030762,452,124,7554.0,5574.857142857143,0.9644186254910536,-2.250855487699618,5.574857142857143,nan,nan,nan
1773378190.3402,0.07101750373840332,429,124,5036.0,5786.428571428572,0.7675119094100492,-2.3362777144647664,5.786428571428572,nan,nan,nan
1773378190.457664,0.07100629806518555,490,122,6715.0,6237.857142857143,1.4950064517288253,-2.5404316439921875,6.237857142857143,nan,nan,nan
1773378190.5649393,0.03765726089477539,557,120,5494.0,6514.857142857143,2.3272408500501816,-2.676103846754247,6.514857142857143,nan,nan,nan
1773378190.6413033,0.07097697257995605,618,116,8634.0,7208.714285714285,3.3466255382566397,-3.011710897851973,7.208714285714286,nan,nan,nan
1773378190.710087,0.07096290588378906,666,110,5860.0,6812.428571428572,3.736378095801788,-2.9178635573421703,6.812428571428572,nan,nan,nan
1773378190.8239222,0.07094597816467285,667,111,5494.0,6398.142857142857,3.52038268325249,-2.7291931113950754,6.398142857142857,nan,nan,nan
1773378191.039456,0.07091474533081055,579,117,5036.0,6038.428571428572,2.390132796001223,-2.5121854886933983,6.038428571428572,nan,nan,nan
1773378191.115909,0.07090330123901367,570,117,5036.0,6038.428571428572,2.2947810596676703,-2.5121854886933983,6.038428571428572,nan,nan,nan
1773378191.2396111,0.07089090347290039,538,121,5036.0,5798.571428571428,1.878066683012428,-2.37170180658657,5.798571428571428,nan,nan,nan
1773378191.336641,0.0708777904510498,502,121,5036.0,5733.142857142857,1.4947512922963027,-2.3449405494440065,5.733142857142857,nan,nan,nan
1773378191.454197,0.07086014747619629,446,123,6475.0,5424.714285714285,0.8813376407148557,-2.199752976719543,5.424714285714285,nan,nan,nan
1773378191.5823808,0.07084846496582031,371,126,7458.222222222223,5653.031746031746,0.1745483466288108,-2.2625816908088336,5.653031746031745,nan,nan,nan
1773378191.5946724,0.0708467960357666,296,126,7794.0,5981.603174603174,-0.6024265111787691,-2.394089832246475,5.981603174603174,nan,nan,nan
1773378191.735079,0.07082080841064453,223,122,8274.0,6444.174603174602,-1.4743904918578414,-2.624456557178722,6.444174603174602,nan,nan,nan
1773378191.829312,0.07080745697021484,147,120,7274.333333333333,6763.936507936508,-2.4494852742675066,-2.7784180237837175,6.763936507936508,nan,nan,nan
1773378191.904997,0.0374598503112793,87,117,5036.0,6763.936507936508,-3.1615392828587665,-2.81402072421328,6.763936507936508,nan,nan,nan
1773378191.9842029,0.07077932357788086,53,114,5690.222222222223,6857.396825396826,-3.614296249209153,-2.888997938226314,6.857396825396826,nan,nan,nan
1773378192.0956633,0.07076406478881836,377,195,4649.0,6596.539682539683,0.2731241674875244,-1.8416167980327942,6.5965396825396825,nan,nan,nan
1773378192.391936,0.07072639465332031,309,194,4649.0,6195.222222222222,-0.4826341869428936,-1.7404470402065346,6.195222222222221,nan,nan,nan
1773378192.426549,0.0707094669342041,338,195,5036.0,5801.222222222222,-0.15676484771037255,-1.6195806904404704,5.801222222222222,nan,nan,nan
1773378192.5438092,0.0706946849822998,33,109,7554.0,5698.3650793650795,-3.2033704557280007,-2.450691728745103,5.69836507936508,nan,nan,nan
1773378192.6503541,0.07068395614624023,69,114,4950.0,5366.31746031746,-2.6777536707404366,-2.2608112777297036,5.36631746031746,nan,nan,nan
1773378192.781268,0.07066655158996582,144,117,5036.0,5366.31746031746,-1.9715990789378681,-2.232565094057601,5.36631746031746,nan,nan,nan
1773378192.9153988,0.07065153121948242,196,119,5036.0,5272.857142857143,-1.4561879279212189,-2.1751796885895285,5.272857142857143,nan,nan,nan
1773378193.0268412,0.07064080238342285,187,119,5036.0,5328.142857142857,-1.5555917478284165,-2.1979863680662053,5.328142857142857,nan,nan,nan
1773378193.1215675,0.07062554359436035,188,118,5036.0,5383.428571428572,-1.562287415124069,-2.2302384641523587,5.3834285714285715,nan,nan,nan
1773378193.2290304,0.07060790061950684,192,119,5036.0,5383.428571428572,-1.5245057486861635,-2.2207930475428825,5.3834285714285715,nan,nan,nan
1773378193.4029586,0.07060027122497559,198,119,5036.0,5023.714285714285,-1.3697543794545308,-2.072402300973702,5.023714285714285,nan,nan,nan
1773378193.4902916,0.07058143615722656,252,120,5036.0,5036.0,-0.8959687685396704,-2.068634611125794,5.036,nan,nan,nan
1773378193.6468663,0.03722047805786133,563,120,4971.777777777777,5026.825396825398,1.8486037937557136,-2.0648659650435213,5.026825396825398,nan,nan,nan
1773378193.7277164,0.0705418586730957,421,125,5036.0,5026.825396825398,0.5962001918149514,-2.0207672466653257,5.026825396825398,nan,nan,nan
1773378193.7619169,0.07052469253540039,448,125,5036.0,5026.825396825398,0.8343332710572089,-2.0207672466653257,5.026825396825398,nan,nan,nan
1773378193.8714955,0.07051348686218262,486,122,5036.0,5026.825396825398,1.1694835307314972,-2.047226477692243,5.026825396825398,nan,nan,nan
1773378193.9847562,0.07049918174743652,534,120,5036.0,5026.825396825398,1.5928312271621776,-2.0648659650435213,5.026825396825398,nan,nan,nan
1773378194.1604512,0.03715229034423828,570,119,5036.0,5026.825396825398,1.9103419994851876,-2.0736857087191605,5.026825396825398,nan,nan,nan
1773378194.1830745,0.07047367095947266,614,117,5341.333333333333,5070.444444444444,2.318354617963742,-2.1094721588378182,5.070444444444444,nan,nan,nan
1773378194.3046215,0.07046103477478027,637,115,5036.0,5079.619047619047,2.5275340695259576,-2.131113840442969,5.079619047619047,nan,nan,nan
1773378194.4468145,0.003780364990234375,640,114,5239.555555555556,5108.6984126984125,2.5688936569721386,-2.1522772499682015,5.108698412698413,nan,nan,nan
1773378194.5069783,0.07042908668518066,630,115,5494.0,5174.126984126984,2.5110123222364846,-2.170763894833992,5.174126984126984,nan,nan,nan
1773378194.6116123,0.07041239738464355,612,117,5036.0,5174.126984126984,2.3476049104866163,-2.152607515750673,5.174126984126984,nan,nan,nan
1773378194.7363553,0.07040286064147949,588,117,5036.0,5174.126984126984,2.129728361486792,-2.152607515750673,5.174126984126984,nan,nan,nan
1773378195.1478684,0.0703883171081543,544,119,5036.0,5174.126984126984,1.7302880216537808,-2.134451136667354,5.174126984126984,nan,nan,nan
1773378195.1653297,0.07037115097045898,499,121,5036.0,5130.507936507936,1.3106266798583874,-2.098453919488994,5.130507936507937,nan,nan,nan
1773378195.2052429,0.037024736404418945,435,124,5036.0,5130.507936507936,0.7345205439495923,-2.071448944368269,5.130507936507937,nan,nan,nan
1773378195.2791018,0.07034754753112793,365,127,8263.857142857143,5562.551020408164,0.11319641845485781,-2.2166077955715586,5.562551020408164,nan,nan,nan
1773378195.3460095,0.07033085823059082,290,124,7554.0,5856.836734693878,-0.6515170496420675,-2.364705097732805,5.856836734693878,nan,nan,nan
1773378195.4247043,0.07031559944152832,234,120,8634.0,6370.836734693878,-1.3346547524543972,-2.6169446726011505,6.370836734693878,nan,nan,nan
1773378195.5278697,0.07030463218688965,164,119,7354.666666666667,6702.074829931973,-2.2271792663237764,-2.7647661687977787,6.702074829931973,nan,nan,nan
1773378195.594155,0.07028865814208984,94,116,8634.0,7216.074829931973,-3.2842477551007443,-3.014786041401283,7.216074829931973,nan,nan,nan
1773378195.698894,0.07027339935302734,55,113,7168.333333333333,7520.693877551021,-3.9375064923404426,-3.1816380527573855,7.520693877551021,nan,nan,nan
1773378195.789207,0.003595113754272461,165,116,4317.0,7417.979591836736,-2.4520678342198314,-3.099139332106926,7.417979591836736,nan,nan,nan
1773378195.8101165,0.07024741172790527,121,112,4649.0,6901.571428571428,-2.8141636045543637,-2.931826652494085,6.901571428571429,nan,nan,nan
1773378195.8836389,0.0702354907989502,256,190,5860.0,6659.571428571428,-1.1380850593654972,-1.9176362245341614,6.659571428571429,nan,nan,nan
1773378196.1076229,0.0702061653137207,227,190,5036.0,6145.571428571428,-1.3629412908242968,-1.7696289495942483,6.1455714285714285,nan,nan,nan
1773378196.1902702,0.03685736656188965,260,190,4778.0,5777.47619047619,-0.9467925629298563,-1.6636352275926245,5.7774761904761895,nan,nan,nan
1773378196.2632515,0.0701754093170166,83,112,4427.666666666667,5176.571428571428,-2.4559170730771505,-2.199036877311081,5.176571428571428,nan,nan,nan
1773378196.3692617,0.0701608657836914,150,116,6715.0,5111.809523809525,-1.824279088933529,-2.1356502477993806,5.111809523809525,nan,nan,nan
1773378196.642331,0.07013106346130371,95,115,5036.0,5214.52380952381,-2.364133987496793,-2.187712062187898,5.2145238095238104,nan,nan,nan
1773378196.7476895,0.07011818885803223,130,117,5036.0,5269.809523809525,-2.065586761873921,-2.192414608749861,5.269809523809525,nan,nan,nan
1773378196.8948948,0.036773681640625,131,117,5036.0,5152.0952380952385,-2.010407216650195,-2.143441582591604,5.152095238095239,nan,nan,nan
1773378196.9485614,0.07009506225585938,143,119,5036.0,5152.0952380952385,-1.9019328079201565,-2.125362514469931,5.152095238095239,nan,nan,nan
1773378196.9915438,0.07007837295532227,173,120,5036.0,5188.952380952382,-1.6424128490231127,-2.1314627662275005,5.188952380952381,nan,nan,nan
1773378197.2061455,0.07005047798156738,296,122,5494.0,5341.285714285715,-0.5379380784950869,-2.1752936845808755,5.341285714285715,nan,nan,nan
1773378197.3157024,0.0700380802154541,338,124,5494.0,5166.857142857143,-0.13962257298790018,-2.0861249815272602,5.166857142857143,nan,nan,nan
1773378197.393838,0.0700223445892334,382,125,5494.0,5232.285714285715,0.2625395369114264,-2.1033616173143383,5.232285714285715,nan,nan,nan
1773378197.4973228,0.07001137733459473,447,126,6715.0,5472.142857142857,0.8986442925168436,-2.1901823294647107,5.472142857142857,nan,nan,nan
1773378197.5806227,0.0699925422668457,496,125,5799.0,5581.142857142857,1.3963678055522801,-2.2436010392954886,5.581142857142857,nan,nan,nan
1773378197.6968482,0.06998133659362793,548,122,6369.0,5771.571428571428,1.9705860752514726,-2.350531978676935,5.771571428571429,nan,nan,nan
1773378197.7715652,0.06996631622314453,591,117,5494.0,5837.0,2.433297957643131,-2.4283845580099728,5.837,nan,nan,nan
1773378197.8869236,0.06995081901550293,639,115,6267.0,5947.428571428572,2.9802116242016488,-2.4951964359528755,5.9474285714285715,nan,nan,nan
1773378197.9937572,0.06994342803955078,653,113,5494.0,5947.428571428572,3.1263012691438017,-2.5160663852303258,5.9474285714285715,nan,nan,nan
1773378198.0716996,0.06992530822753906,658,110,5494.0,5947.428571428572,3.178476142337428,-2.5473713091465013,5.9474285714285715,nan,nan,nan
